,County,Population,White Population,% White,Black Population,% Black,Asian Population,% Asian,Hispanic Population,% Hispanic
1827,"Torrance County, New Mexico",15045,9801,0.6514456630109671,133,0.008840146227982718,54,0.003589232303090728,6265,0.41641741442339647
1828,"Union County, New Mexico",4079,2712,0.6648688404020593,66,0.016180436381466046,7,0.0017161068889433686,1596,0.391272370679088
1829,"Valencia County, New Mexico",76205,39446,0.5176300767666163,973,0.012768191063578505,446,0.005852634341578637,45775,0.6006823699232334
1830,"Albany County, New York",314848,215496,0.6844445573737168,43206,0.13722812277670496,24473,0.07772957109462343,21595,0.06858865230206322
1831,"Allegany County, New York",46456,42555,0.9160280695712072,829,0.01784484243154813,379,0.00815825727570174,965,0.02077234372309282
1832,"Bronx County, New York",1472654,207573,0.1409516424088754,487118,0.33077559290912867,69559,0.04723376977891616,806463,0.5476255793961107
1833,"Broome County, New York",198683,158674,0.7986289717791658,12684,0.06384038896131022,9372,0.04717061852297378,10285,0.05176587830866254
1834,"Cattaraugus County, New York",77042,68128,0.8842968770281145,1043,0.013538070143558059,567,0.007359622024350355,1615,0.02096259183302614
1835,"Cayuga County, New York",76248,67017,0.8789345294302802,2910,0.03816493547371734,385,0.005049312768859511,2636,0.034571398594061484
1836,"Chautauqua County, New York",127657,109333,0.8564591052586227,3354,0.026273529849518633,818,0.00640779589055046,11769,0.09219235921257746
1837,"Chemung County, New York",84148,70463,0.8373698721300565,5315,0.06316252317345629,1432,0.017017635594428863,2938,0.034914674145553076
1838,"Chenango County, New York",47220,43531,0.9218763235916985,357,0.007560355781448539,245,0.00518847945785684,1117,0.023655230834392207
1839,"Clinton County, New York",79843,70142,0.8784990543942487,3060,0.03832521323096577,975,0.012211465000062623,2856,0.03577019901556805
1840,"Columbia County, New York",61570,51533,0.8369822965730064,2557,0.041529965892480106,1431,0.023241838557739158,3542,0.05752801689134319
1841,"Cortland County, New York",46809,41250,0.8812407870281356,895,0.019120254651883186,1028,0.021961588583392082,1658,0.03542053878527634
1842,"Delaware County, New York",44308,39466,0.8907195088922993,1072,0.024194276428635912,489,0.011036381691793808,1985,0.04480003611086034
1843,"Dutchess County, New York",295911,207251,0.700382885394595,32289,0.10911726836785385,10781,0.03643325188992636,42224,0.14269155252761812
1844,"Erie County, New York",954236,693563,0.7268254394091189,134795,0.14125960454227257,46384,0.04860852032411269,59658,0.06251912524784226
1845,"Essex County, New York",37381,34102,0.9122816404055536,676,0.018084053396110324,229,0.006126106845723764,978,0.026163023996147776
1846,"Franklin County, New York",47555,39036,0.8208600567763642,1848,0.03886026705919462,191,0.004016402060771738,1387,0.029166228577436653
1847,"Fulton County, New York",53324,47775,0.8959380391568524,1068,0.020028504988372966,349,0.00654489535668742,2134,0.04001950341309729
1848,"Genesee County, New York",58388,51541,0.8827327533054737,1441,0.02467972871137905,416,0.0071247516613002675,2752,0.04713297252860177
1849,"Greene County, New York",47931,40490,0.8447560034215852,2370,0.04944607873818614,506,0.010556842127224552,3109,0.0648640754417809
1850,"Hamilton County, New York",5107,4785,0.9369492852946936,31,0.006070099862933229,12,0.002349716075974153,100,0.019580967299784608
1851,"Herkimer County, New York",60139,55246,0.9186384875039492,759,0.012620761901594639,370,0.006152413575217413,1530,0.025441061540763896
1852,"Jefferson County, New York",116721,96244,0.8245645599335166,6707,0.05746181064247222,2248,0.019259601956802975,7990,0.06845383435714225
1853,"Kings County, New York",2736074,1028774,0.3760037191976533,772050,0.2821743856343067,373680,0.13657525344709243,516426,0.18874708798080753
1854,"Lewis County, New York",26582,25121,0.9450379956361448,109,0.0041005191482958395,76,0.002859077571288842,460,0.017304943194642992
1855,"Livingston County, New York",61834,55442,0.8966264514668305,1191,0.019261247857165962,657,0.01062522236957014,2721,0.04400491638904163
1856,"Madison County, New York",68016,61504,0.9042578216890144,1120,0.016466713714420135,679,0.009982945189367208,1673,0.02459715361091508
1857,"Monroe County, New York",759443,521127,0.6861963307318654,118879,0.1565344601240646,32630,0.0429656998616091,72745,0.09578730727651713
1858,"Montgomery County, New York",49532,40209,0.8117782443672777,1267,0.02557942340305257,489,0.009872405717515948,7312,0.14762173948154728
1859,"Nassau County, New York",1395774,817196,0.5854787379618763,153274,0.10981290667400309,164201,0.11764153795671792,256425,0.1837152719566348
1860,"New York County, New York",1694251,847604,0.5002824256854503,229361,0.13537604522588448,221995,0.13102840134076946,402640,0.23765073770061224
1861,"Niagara County, New York",212666,175821,0.8267471057903003,16740,0.07871498029774388,2459,0.011562732171574205,7818,0.036761870726867485
1862,"Oneida County, New York",232125,185042,0.7971653204092622,16184,0.06972105546580507,10626,0.04577705977382875,15191,0.06544318793753366
1863,"Onondaga County, New York",476516,353232,0.7412804606770812,56947,0.11950700501137422,20235,0.04246447128742791,26572,0.05576308035826709
1864,"Ontario County, New York",112458,98880,0.879261590993971,2662,0.02367105941773818,1383,0.01229792455850184,6113,0.05435807145778868
1865,"Orange County, New York",401310,248085,0.6181879345144651,45543,0.11348583389399716,12025,0.029964366699060576,89744,0.2236276195459869
1866,"Orleans County, New York",40343,34643,0.8587115484718538,1951,0.04836031033884441,154,0.0038172669360235978,2087,0.0517314032174107
1867,"Oswego County, New York",117525,107264,0.9126909168262072,1584,0.013477983407785577,871,0.0074111891087002765,3616,0.030767921718783238
1868,"Otsego County, New York",58524,52403,0.8954104299090971,1286,0.021973891053243114,827,0.014130954821953387,2392,0.04087212083931378
1869,"Putnam County, New York",97668,75406,0.7720645451939223,2828,0.028955236105991728,2225,0.022781258958922062,17760,0.18184052094851946
1870,"Queens County, New York",2405464,621475,0.2583597177093484,403077,0.16756725521562577,660631,0.27463765826468406,667861,0.2776433153853061
1871,"Rensselaer County, New York",161130,126828,0.7871159932973375,12872,0.07988580649165271,5776,0.035846831750760255,9482,0.05884689381244958
1872,"Richmond County, New York",495747,295519,0.5961084988915717,52039,0.10497088232505694,59279,0.11957510585036318,96960,0.19558363439415669
1873,"Rockland County, New York",338329,214890,0.635150992081672,35542,0.10505159179378652,20685,0.061138714091904627,66451,0.196409412140254
1874,"St. Lawrence County, New York",108505,97530,0.8988525874383669,3074,0.02833049168241095,1105,0.010183862494815907,2832,0.026100179715220495
1875,"Saratoga County, New York",235509,206278,0.87588160112777,4047,0.01718405666025502,7494,0.03182043998318536,8667,0.03680114135765512
1876,"Schenectady County, New York",158061,107493,0.6800728832539336,17322,0.10959060109704481,8354,0.052853012444562544,12505,0.07911502521178532
1877,"Schoharie County, New York",29714,27112,0.912431850306253,305,0.01026452177424783,211,0.0071010298175944,1075,0.03617823248300464
1878,"Schuyler County, New York",17898,16750,0.9358587551681752,101,0.005643088613252877,108,0.006034193764666443,329,0.01838194211643759
1879,"Seneca County, New York",33814,29737,0.8794286390252558,1414,0.04181699887620512,269,0.007955284793280889,1367,0.04042704205358727
1880,"Steuben County, New York",93584,84953,0.9077726961873824,1469,0.01569712771413917,1633,0.01744956402803898,1718,0.018357838946828516
1881,"Suffolk County, New York",1525920,1022846,0.6703143021914648,114294,0.0749016986473734,65779,0.043107764496172804,332959,0.21820213379469436
1882,"Sullivan County, New York",78624,56040,0.7127594627594628,6814,0.08666564916564917,1597,0.02031186406186406,14007,0.1781517094017094
1883,"Tioga County, New York",48455,44557,0.9195542255701166,452,0.009328242699411826,379,0.007821690228046642,1117,0.023052316582396037
1884,"Tompkins County, New York",105740,78657,0.7438717609230188,4597,0.04347456024210327,10532,0.09960279931908454,7077,0.06692831473425383
1885,"Ulster County, New York",181851,141728,0.7793633249198519,11063,0.06083551918878642,3860,0.021226168676553882,21119,0.11613353789640969
1886,"Warren County, New York",65737,59911,0.9113741119917246,799,0.012154494424753182,753,0.011454736297671022,1752,0.02665165736191186
1887,"Washington County, New York",61302,55162,0.8998401357215099,1715,0.027976248735767185,326,0.005317934162017553,1761,0.02872663208378193
1888,"Wayne County, New York",91283,80476,0.8816099383236747,2562,0.02806656222954986,487,0.005335056910925364,4514,0.04945060964254023
1889,"Westchester County, New York",1004457,533150,0.5307842943998599,141094,0.14046793441630653,65707,0.06541544336890479,269334,0.2681389049008569
1890,"Wyoming County, New York",40531,36046,0.8893439589450051,1999,0.04932027337099998,218,0.005378599096987491,1490,0.036761984653721845
1891,"Yates County, New York",24774,23264,0.9390490029870026,161,0.006498748688140793,93,0.0037539355776217004,674,0.0272059417130863
1892,"Alamance County, North Carolina",171415,105847,0.6174897179360033,34014,0.19843070909780358,2848,0.01661464865968556,24703,0.14411224221917568
1893,"Alexander County, North Carolina",36444,31284,0.8584129074744814,1932,0.053012841620019756,392,0.010756228734496762,1836,0.05037866315442871
1894,"Alleghany County, North Carolina",10888,9544,0.8765613519470977,104,0.009551800146950772,15,0.0013776634827332844,1288,0.11829537105069801
1895,"Anson County, North Carolina",22055,10692,0.48478802992518705,9871,0.4475629109045568,221,0.010020403536613013,665,0.030151892994785764
1896,"Ashe County, North Carolina",26577,24435,0.9194039959363359,127,0.004778567934680363,103,0.0038755314745832865,1519,0.057154682620310794
1897,"Avery County, North Carolina",17806,15746,0.8843086600022464,664,0.03729080085364484,63,0.0035381332135235315,987,0.055430753678535324
1898,"Beaufort County, North Carolina",44652,29817,0.6677640419242139,10303,0.2307399444593747,166,0.0037176386276090655,3433,0.0768834542685658
1899,"Bertie County, North Carolina",17934,6339,0.35346269655403145,10720,0.5977472956395673,63,0.00351288056206089,330,0.01840080294412847
1900,"Bladen County, North Carolina",29606,16102,0.5438762413024387,9576,0.3234479497399176,48,0.001621292981152469,2546,0.08599608187529555
1901,"Brunswick County, North Carolina",136693,112307,0.8216002282487033,11546,0.08446665154762863,910,0.00665725384621012,7420,0.054282223669097907
1902,"Buncombe County, North Carolina",269452,218867,0.812267119932307,15311,0.05682273651707911,3322,0.0123287264522067,21922,0.08135771862892092
1903,"Burke County, North Carolina",87570,69671,0.795603517186251,4854,0.05542994176087701,3168,0.03617677286742035,7184,0.08203722736096837
1904,"Cabarrus County, North Carolina",225804,137756,0.6100689093195869,42622,0.18875662078616853,11984,0.05307257621654178,27263,0.12073745372092612
1905,"Caldwell County, North Carolina",80652,68859,0.8537791995238804,3914,0.048529484699697464,544,0.006745028021623766,4923,0.06104002380598125
1906,"Camden County, North Carolina",10355,8312,0.8027040077257364,1055,0.10188314823756639,119,0.011492032834379527,340,0.03283437952679865
1907,"Carteret County, North Carolina",67686,58255,0.8606654256419348,3274,0.04837041633424933,594,0.008775817746653666,3119,0.04608043022190704
1908,"Caswell County, North Carolina",22736,14232,0.6259676284306827,6824,0.30014074595355383,64,0.0028149190710767065,1002,0.044071076706544685
1909,"Catawba County, North Carolina",160610,118946,0.7405890044206462,12835,0.07991407757922919,7023,0.043727040657493305,17377,0.10819376128510055
1910,"Chatham County, North Carolina",76285,54431,0.7135216621878482,7914,0.1037425444058465,1627,0.021327915055384415,10372,0.135963819885954
1911,"Cherokee County, North Carolina",28774,25640,0.8910822270104956,381,0.013241120455967193,158,0.005491068325571696,899,0.03124348370056301
1912,"Chowan County, North Carolina",13708,8351,0.609206302888824,4408,0.32156405018967027,40,0.0029180040852057193,530,0.03866355412897578
1913,"Clay County, North Carolina",11089,10150,0.9153214897646316,65,0.005861664712778429,40,0.0036071782847867254,438,0.03949860221841465
1914,"Cleveland County, North Carolina",99519,71076,0.7141952792934012,20159,0.20256433444869823,861,0.008651614264612787,4039,0.04058521488359007
1915,"Columbus County, North Carolina",50623,30380,0.6001224739742804,14586,0.28812990142820455,161,0.0031803725579282144,2613,0.05161685399917034
1916,"Craven County, North Carolina",100720,66703,0.6622617156473392,20204,0.2005957108816521,3093,0.030708895949166006,7195,0.07143566322478158
1917,"Cumberland County, North Carolina",334728,141912,0.4239621423962142,127610,0.38123491312349134,9173,0.027404340240434023,39498,0.11800028680002868
1918,"Currituck County, North Carolina",28100,23878,0.8497508896797153,1392,0.04953736654804271,275,0.009786476868327402,1218,0.043345195729537364
1919,"Dare County, North Carolina",36915,32429,0.8784775836380875,703,0.019043749153460653,265,0.007178653663822294,2554,0.06918596776378166
1920,"Davidson County, North Carolina",168930,131922,0.7809270111880661,16065,0.09509856153436334,2468,0.014609601610134375,13902,0.0822944414846386
1921,"Davie County, North Carolina",42712,35340,0.8274021352313167,2428,0.0568458512830118,280,0.006555534744334145,3375,0.07901760629331335
1922,"Duplin County, North Carolina",48715,26084,0.5354408293133531,11604,0.2382017858975675,173,0.003551267576721749,10813,0.2219644873242328
1923,"Durham County, North Carolina",324833,139231,0.428623323369239,110610,0.3405134330563705,16817,0.05177121782577509,50104,0.15424541225799102
1924,"Edgecombe County, North Carolina",48900,17631,0.3605521472392638,27429,0.560920245398773,113,0.002310838445807771,2706,0.05533742331288344
1925,"Forsyth County, North Carolina",382590,214877,0.5616377845735644,95324,0.24915444731958494,9280,0.024255730677749027,54688,0.1429415300974934
1926,"Franklin County, North Carolina",68573,43473,0.6339667215959635,15990,0.23318215624225277,465,0.006781094599915418,6962,0.10152684000991644
1927,"Gaston County, North Carolina",227943,156794,0.6878649486933137,40323,0.1768994880299022,3543,0.01554335952409155,20068,0.08803955374808614
1928,"Gates County, North Carolina",10478,6762,0.6453521664439779,3023,0.28850925749188777,25,0.002385951517465165,201,0.019183050200419927
1929,"Graham County, North Carolina",8030,6913,0.8608966376089664,50,0.0062266500622665,22,0.0027397260273972603,219,0.02727272727272727
1930,"Granville County, North Carolina",60992,34579,0.5669432056663168,18435,0.30225275445960126,370,0.006066369359916055,6211,0.10183302728226652
1931,"Greene County, North Carolina",20451,9992,0.4885824654051147,7250,0.35450589213241407,37,0.0018092024839861131,2936,0.14356266197251968
1932,"Guilford County, North Carolina",541299,263428,0.48665894450202196,181848,0.3359474153841038,28922,0.053430728673062394,52152,0.09634601209313153
1933,"Halifax County, North Carolina",48622,19304,0.3970219242318292,24846,0.5110032495578133,284,0.005840977335362593,1454,0.029904158611328207
1934,"Harnett County, North Carolina",133568,81867,0.612923754192621,27417,0.2052662314326785,1494,0.011185313847628175,18899,0.1414934714901773
1935,"Haywood County, North Carolina",62089,56440,0.909017700397816,663,0.010678219974552658,370,0.005959187617774485,2829,0.0455636264072541
1936,"Henderson County, North Carolina",116281,94151,0.8096851592263569,3388,0.029136316337148804,1347,0.011584007705472089,14999,0.12898925877830428
1937,"Hertford County, North Carolina",21552,7622,0.35365627319970305,12393,0.5750278396436526,123,0.005707126948775056,1579,0.07326466221232368
1938,"Hoke County, North Carolina",52082,21031,0.403805537421758,16766,0.3219154410352905,750,0.014400368649437426,7687,0.1475941784109673
1939,"Hyde County, North Carolina",4589,2956,0.6441490520810634,1169,0.25473959468293744,7,0.0015253867945086074,347,0.07561560252778383
